Subject	Alter	Group	Block	Blocktype	congruency[Block]	correctRESP[Block]	lstBlockOrder	lstCheckInstructions	practice1	practice2	Procedure[Block]	Running[Block]	stimulus[Block]	stimulus.ACC	stimulus.CRESP	stimulus.RESP	stimulus.RT	stimulus1.ACC	stimulus1.CRESP	stimulus1.RESP	stimulus1.RT	stimulus2.ACC[Block]	stimulus2.CRESP[Block]	stimulus2.RESP[Block]	stimulus2.RT[Block]	target[Block]	Trial	congruency[Trial]	correctRESP[Trial]	lstcong20	lstcong80	lstMain	Procedure[Trial]	Running[Trial]	stimulus[Trial]	stimulus2.ACC[Trial]	stimulus2.CRESP[Trial]	stimulus2.RESP[Trial]	stimulus2.RT[Trial]	target[Trial]
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															8	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	496	1
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															9	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	479	1
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															10	cong	{-h}	2		1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	420	2
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															11	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	379	2
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															12	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	563	2
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															13	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	407	2
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															14	cong	{-g}	1		1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	468	1
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															15	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	510	1
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															16	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	528	2
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															17	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	567	1
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															18	cong	{-g}	1		1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	436	1
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															19	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	352	2
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															20	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	698	2
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															21	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	369	2
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															22	cong	{-h}	2		1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	321	2
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															23	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	437	2
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															24	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	322	2
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															25	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	535	1
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															26	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	478	1
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															27	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	491	1
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															28	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	426	1
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															29	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	637	2
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															30	cong	{-h}	2		1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	384	2
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															31	cong	{-h}	2		1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	506	2
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															32	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	292	2
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															33	cong	{-g}	1		1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	412	1
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															34	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	395	1
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															35	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	448	2
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															36	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	335	1
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															37	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	278	2
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															38	cong	{-h}	2		1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	491	2
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															39	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	490	2
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															40	cong	{-h}	2		1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	306	2
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															41	cong	{-h}	2		1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	412	2
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															42	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	275	1
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															43	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	336	1
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															44	cong	{-g}	1		1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	367	1
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															45	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	460	1
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															46	cong	{-g}	1		1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	371	1
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															47	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	370	1
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															48	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	346	1
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															49	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	348	1
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															50	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	446	2
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															51	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	554	1
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															52	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	492	1
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															53	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	491	2
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															54	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	699	1
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															55	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	490	1
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															56	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	393	2
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															57	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	731	1
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															58	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	626	1
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															59	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	548	2
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															60	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	478	1
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															61	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	435	2
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															62	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	487	1
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															63	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	412	1
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															64	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	443	1
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															65	cong	{-g}	1		1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	328	1
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															66	cong	{-g}	1		1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	391	1
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															67	cong	{-h}	2		1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	457	2
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															68	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	369	1
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															69	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	376	1
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															70	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	335	1
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															71	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	663	2
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															72	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	400	1
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															73	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	285	1
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															74	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	562	2
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															75	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	398	2
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															76	cong	{-g}	1		1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	395	1
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															77	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	544	1
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															78	cong	{-h}	2		1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	402	2
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															79	cong	{-g}	1		1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	398	1
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															80	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	427	1
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															81	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	429	2
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															82	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	671	2
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															83	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	425	1
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															84	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	347	1
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															85	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	293	1
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															86	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	460	2
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															87	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	667	2
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															88	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	413	2
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															89	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	373	2
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															90	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	452	1
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															91	cong	{-g}	1		1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	403	1
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															92	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	440	2
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															93	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	396	2
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															94	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	425	1
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															95	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	651	2
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															96	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	330	2
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															97	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	434	1
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															98	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	452	1
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															99	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	403	2
21	22	1	26	lstcong20			2				BlockProc	lstBlockOrder															100	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	0	{-h}	{-g}	520	2
22	22	1	1			{-g}		1			CheckInstr	lstCheckInstructions	N1.jpg					1	{-g}	{-g}	2446					1														
22	22	1	2			{-h}		2			CheckInstr	lstCheckInstructions	N2.jpg					1	{-h}	{-h}	1238					2														
22	22	1	3			{-g}			1		ProcPractice1	practice1	N1.jpg	1	{-g}	{-g}	465									1														
22	22	1	4			{-h}			2		ProcPractice1	practice1	N2.jpg	1	{-h}	{-h}	411									2														
22	22	1	5			{-h}			2		ProcPractice1	practice1	N2.jpg	1	{-h}	{-h}	473									2														
22	22	1	6			{-h}			2		ProcPractice1	practice1	N2.jpg	1	{-h}	{-h}	483									2														
22	22	1	7			{-g}			1		ProcPractice1	practice1	N1.jpg	1	{-g}	{-g}	335									1														
22	22	1	8			{-h}			2		ProcPractice1	practice1	N2.jpg	1	{-h}	{-h}	414									2														
22	22	1	9			{-g}			1		ProcPractice1	practice1	N1.jpg	1	{-g}	{-g}	557									1														
22	22	1	10			{-g}			1		ProcPractice1	practice1	N1.jpg	1	{-g}	{-g}	490									1														
22	22	1	11			{-g}			1		ProcPractice1	practice1	N1.jpg	1	{-g}	{-g}	457									1														
22	22	1	12			{-h}			2		ProcPractice1	practice1	N2.jpg	1	{-h}	{-h}	464									2														
22	22	1	13		cong	{-h}				2	ProcPractice2	practice2	human_movM_cueM_cor_vert.jpg									1	{-h}	{-h}	895	2														
22	22	1	14		incong	{-g}				3	ProcPractice2	practice2	human_movM_cueI_cor_vert.jpg									1	{-g}	{-g}	494	1														
22	22	1	15		cong	{-g}				1	ProcPractice2	practice2	human_movI_cueI_cor_vert.jpg									1	{-g}	{-g}	461	1														
22	22	1	16		cong	{-h}				2	ProcPractice2	practice2	human_movM_cueM_cor_vert.jpg									1	{-h}	{-h}	436	2														
22	22	1	17		incong	{-h}				4	ProcPractice2	practice2	human_movI_cueM_cor_vert.jpg									1	{-h}	{-h}	552	2														
22	22	1	18		cong	{-g}				1	ProcPractice2	practice2	human_movI_cueI_cor_vert.jpg									1	{-g}	{-g}	433	1														
22	22	1	19		incong	{-h}				4	ProcPractice2	practice2	human_movI_cueM_cor_vert.jpg									1	{-h}	{-h}	531	2														
22	22	1	20		incong	{-h}				4	ProcPractice2	practice2	human_movI_cueM_cor_vert.jpg									1	{-h}	{-h}	570	2														
22	22	1	21		incong	{-g}				3	ProcPractice2	practice2	human_movM_cueI_cor_vert.jpg									1	{-g}	{-g}	440	1														
22	22	1	22		cong	{-g}				1	ProcPractice2	practice2	human_movI_cueI_cor_vert.jpg									1	{-g}	{-g}	413	1														
22	22	1	23		incong	{-g}				3	ProcPractice2	practice2	human_movM_cueI_cor_vert.jpg									1	{-g}	{-g}	540	1														
22	22	1	24		cong	{-h}				2	ProcPractice2	practice2	human_movM_cueM_cor_vert.jpg									1	{-h}	{-h}	387	2														
22	22	1	25	lstcong20			2				BlockProc	lstBlockOrder															1	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	685	2
22	22	1	25	lstcong20			2				BlockProc	lstBlockOrder															2	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	393	1
22	22	1	25	lstcong20			2				BlockProc	lstBlockOrder															3	cong	{-h}	2		1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	443	2
22	22	1	25	lstcong20			2				BlockProc	lstBlockOrder															4	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	664	1
22	22	1	25	lstcong20			2				BlockProc	lstBlockOrder															5	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	578	2
22	22	1	25	lstcong20			2				BlockProc	lstBlockOrder															6	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	569	2
22	22	1	25	lstcong20			2				BlockProc	lstBlockOrder															7	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	512	1
22	22	1	25	lstcong20			2				BlockProc	lstBlockOrder															8	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	442	1
22	22	1	25	lstcong20			2				BlockProc	lstBlockOrder															9	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	457	2
22	22	1	25	lstcong20			2				BlockProc	lstBlockOrder															10	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	470	2
22	22	1	25	lstcong20			2				BlockProc	lstBlockOrder															11	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	488	2
22	22	1	25	lstcong20			2				BlockProc	lstBlockOrder															12	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	495	2
22	22	1	25	lstcong20			2				BlockProc	lstBlockOrder															13	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	375	1
22	22	1	25	lstcong20			2				BlockProc	lstBlockOrder															14	cong	{-g}	1		1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	358	1
22	22	1	25	lstcong20			2				BlockProc	lstBlockOrder															15	cong	{-h}	2		1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	323	2
22	22	1	25	lstcong20			2				BlockProc	lstBlockOrder															16	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	551	2
22	22	1	25	lstcong20			2				BlockProc	lstBlockOrder															17	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	649	1
22	22	1	25	lstcong20			2				BlockProc	lstBlockOrder															18	cong	{-h}	2		1	TrialProc	lstMain	human_movM_cueM_cor_vert.jpg	1	{-h}	{-h}	560	2
22	22	1	25	lstcong20			2				BlockProc	lstBlockOrder															19	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	581	1
22	22	1	25	lstcong20			2				BlockProc	lstBlockOrder															20	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	508	2
22	22	1	25	lstcong20			2				BlockProc	lstBlockOrder															21	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	422	2
22	22	1	25	lstcong20			2				BlockProc	lstBlockOrder															22	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	448	2
22	22	1	25	lstcong20			2				BlockProc	lstBlockOrder															23	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	543	2
22	22	1	25	lstcong20			2				BlockProc	lstBlockOrder															24	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	497	1
22	22	1	25	lstcong20			2				BlockProc	lstBlockOrder															25	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	489	2
22	22	1	25	lstcong20			2				BlockProc	lstBlockOrder															26	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	432	2
22	22	1	25	lstcong20			2				BlockProc	lstBlockOrder															27	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	378	2
22	22	1	25	lstcong20			2				BlockProc	lstBlockOrder															28	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	457	2
22	22	1	25	lstcong20			2				BlockProc	lstBlockOrder															29	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	377	2
22	22	1	25	lstcong20			2				BlockProc	lstBlockOrder															30	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	360	1
22	22	1	25	lstcong20			2				BlockProc	lstBlockOrder															31	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	452	2
22	22	1	25	lstcong20			2				BlockProc	lstBlockOrder															32	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	356	1
22	22	1	25	lstcong20			2				BlockProc	lstBlockOrder															33	incong	{-g}	3		1	TrialProc	lstMain	human_movM_cueI_cor_vert.jpg	1	{-g}	{-g}	464	1
22	22	1	25	lstcong20			2				BlockProc	lstBlockOrder															34	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	514	2
22	22	1	25	lstcong20			2				BlockProc	lstBlockOrder															35	incong	{-h}	4		1	TrialProc	lstMain	human_movI_cueM_cor_vert.jpg	1	{-h}	{-h}	364	2
22	22	1	25	lstcong20			2				BlockProc	lstBlockOrder															36	cong	{-g}	1		1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	0	{-g}	{-h}	393	1
22	22	1	25	lstcong20			2				BlockProc	lstBlockOrder															37	cong	{-g}	1		1	TrialProc	lstMain	human_movI_cueI_cor_vert.jpg	1	{-g}	{-g}	443	1
